2338;digitalronin;London, UK;13;52;{'ActionScript': 1271, 'PHP': 1353514, 'Shell': 111603, 'CSS': 20239, 'HTML': 75430, 'JavaScript': 69440, 'CoffeeScript': 1402, 'AppleScript': 4476, 'Elixir': 45573, 'Erlang': 3232, 'VimL': 2259555, 'Visual Basic': 6618, 'Go': 2172, 'Java': 9471, 'Makefile': 4357, 'Ruby': 246867, 'Python': 372603, 'Scala': 14621, 'Perl': 2775, 'Puppet': 13357}
2339;sungo;Indiana;47;1;{}
2340;anthonycrumley;Montevallo, AL;18;11;{}
2341;kriberg;Norway;11;23;{'SaltStack': 28650, 'PHP': 10226, 'Shell': 19322, 'CSS': 445428, 'HTML': 84695, 'JavaScript': 1664376, 'Python': 2685484}
2343;rcarver;Berkeley;42;37;{'VimL': 11004, 'Go': 147440, 'Shell': 27285, 'CSS': 23425, 'Makefile': 9910, 'Ruby': 665584, 'JavaScript': 183578, 'PHP': 125849, 'C': 1938}
2345;gruner;Seattle, WA;5;18;{'PHP': 1175217, 'Shell': 171, 'CSS': 38170, 'HTML': 10534, 'Ruby': 43322, 'JavaScript': 180984}
2346;garrizaldy;Philippines;3;9;{'JavaScript': 175477, 'PHP': 120861, 'CSS': 1736}
2347;jbrewer;San Francisco;102;10;{'Ruby': 880, 'JavaScript': 22355, 'CSS': 4708}
2349;percyperez;Eugene, Oregon;19;24;{}
2350;pvande;Portland, OR;65;25;{'PHP': 83511, 'Shell': 11196, 'CSS': 330, 'Ruby': 171688, 'Perl': 132652, 'CoffeeScript': 60341, 'JavaScript': 18459, 'Perl6': 53211}
2351;ChadOhman;Edmonton, Alberta, Canada;4;0;{}
2352;angryrabbit;Pacific Northwest;10;3;{'Ruby': 86048, 'JavaScript': 148}
2353;angelo0000;Fort Worth, Texas;11;13;{'Ruby': 2179, 'JavaScript': 1551}
2354;jash;Walla Walla, WA;1;8;{}
2355;jhirbour;Harwinton, CT;22;19;{'PHP': 7421, 'Shell': 125171, 'CSS': 546, 'VimL': 1470283, 'Ruby': 733589, 'JavaScript': 664, 'XSLT': 1729, 'C': 23888}
2359;daeken;Monroe, CT;190;103;{'Clojure': 1612, 'Shell': 8668, 'CSS': 593, 'Groff': 104, 'SuperCollider': 19842, 'JavaScript': 1100905, 'DTrace': 2967, 'Java': 9252, 'Ruby': 159592, 'C++': 210287, 'Python': 835798, 'Boo': 55382, 'C#': 34544, 'Assembly': 5404, 'C': 1290051, 'HTML': 28498, 'Perl': 7636, 'CoffeeScript': 109809, 'Objective-C': 32720, 'Nemerle': 208888, 'Makefile': 2748, 'Scheme': 4605}
2362;disnet;Santa Cruz, CA;90;46;{'Python': 261823, 'Shell': 3254, 'CSS': 525843, 'HTML': 588805, 'JavaScript': 35250413, 'CoffeeScript': 48708, 'GLSL': 4962, 'Erlang': 2146, 'Makefile': 55, 'Java': 346876, 'Emacs Lisp': 12347123, 'VimL': 1522349, 'Ruby': 159444, 'Haskell': 129937}
2363;darashi;Sapporo, Hokkaido, Japan;150;48;{'CoffeeScript': 7028, 'Go': 6904, 'Shell': 313, 'CSS': 1444, 'HTML': 206991, 'Ruby': 504349, 'C++': 1177, 'Python': 33456, 'JavaScript': 73600, 'Arduino': 1269, 'C': 1718}
2364;ebangug;Quezon City, Philippines;2;7;{'PHP': 1792410, 'CSS': 357502, 'ApacheConf': 1711, 'HTML': 104166, 'Ruby': 21941, 'JavaScript': 1473093, 'CoffeeScript': 211}
2365;Dieken;Beijing, China;36;17;{'Shell': 326675, 'CSS': 530805, 'Lua': 240513, 'JavaScript': 7548998, 'Vala': 13029, 'TeX': 590923, 'M4': 2184, 'Java': 220167, 'Ruby': 966, 'VimL': 15150, 'PHP': 166792, 'C++': 4645990, 'Python': 98128, 'ASP': 47711, 'C': 1430655, 'XSLT': 24923, 'Perl6': 6598, 'ApacheConf': 13436, 'HTML': 925768, 'Perl': 688611, 'Batchfile': 2562, 'CMake': 1309, 'Erlang': 16451, 'Emacs Lisp': 204545, 'Makefile': 35143, 'Common Lisp': 150995, 'Puppet': 9129}
2367;jrockway;Brooklyn, New York;301;202;{'C#': 42929, 'ActionScript': 1192, 'Common Lisp': 4792, 'Perl6': 13871, 'Shell': 68187, 'CSS': 228779, 'Perl': 5394955, 'Smalltalk': 292, 'Haxe': 3141, 'Python': 33481, 'Go': 23561, 'Emacs Lisp': 46834255, 'Ruby': 54332, 'Makefile': 100, 'Objective-C': 407037, 'C++': 1008102, 'Haskell': 453358, 'JavaScript': 1976306, 'C': 9832370}
2368;lauer;Nrum, Denmark;7;16;{'PHP': 13769, 'Shell': 2494}
2370;soulim;Berlin, Germany;37;56;{'Objective-C': 9191, 'Shell': 7516, 'CSS': 15455, 'Rust': 943, 'HTML': 105705, 'Ruby': 175709, 'JavaScript': 17703, 'Dart': 500, 'C': 1968}
2371;hojberg;Providence, RI;102;60;{'Elm': 4878, 'Makefile': 242, 'CoffeeScript': 3446, 'Objective-C': 4864, 'CSS': 21160, 'HTML': 4529, 'Ruby': 56347, 'JavaScript': 470256, 'VimL': 145269, 'C++': 173, 'C': 2763}
2373;pfefferle;Karlsruhe, Germany;172;100;{'CoffeeScript': 5620, 'PHP': 1194330, 'Shell': 3898, 'CSS': 464425, 'HTML': 10570131, 'Ruby': 2725, 'JavaScript': 126903, 'Python': 18513}
2374;diroussel;London, UK;6;11;{'Makefile': 1699, 'HTML': 931, 'Lua': 9520, 'C': 149872}
2376;bastien;Copenhagen, Denmark;17;19;{'Ruby': 102864, 'JavaScript': 11670, 'CoffeeScript': 229}
2377;jdelStrother;London;11;108;{'Objective-C': 342029, 'Shell': 69207, 'Emacs Lisp': 11907, 'VimL': 80837, 'Ruby': 157603, 'JavaScript': 14180, 'CoffeeScript': 229, 'C': 50673}
2378;johnnyjacob;Bangalore, India;3;7;{'C#': 43598, 'Shell': 21999, 'Perl': 40785, 'Python': 26271, 'C++': 1517720, 'C': 10772440}
2379;davidwparker;Boulder, CO;21;38;{'Shell': 11153, 'Objective-C': 1223, 'CSS': 12663, 'Java': 46632, 'Ruby': 3895, 'JavaScript': 2238059, 'Python': 140544, 'Processing': 35050, 'C++': 4626, 'C': 387981}
2381;metaskills;Portsmouth, VA;227;87;{'Tcl': 42868, 'Shell': 3500, 'CSS': 19449, 'HTML': 2261498, 'Ruby': 946661, 'JavaScript': 34196, 'CoffeeScript': 14334, 'C++': 450}
2383;aom;Helsinki, Finland;10;20;{'CSS': 2180}
2386;levent;London;38;95;{'Clojure': 2270, 'Shell': 1075, 'CSS': 443088, 'HTML': 135519, 'JavaScript': 219749, 'CoffeeScript': 1513, 'Swift': 20912, 'Go': 581, 'Objective-C': 688877, 'VimL': 675952, 'Ruby': 346688, 'Arduino': 7098, 'C': 7896}
2387;codyfauser;Ottawa, Canada;81;3;{'Ruby': 1165971}
2391;jwoertink;Las Vegas, NV;65;93;{'Shell': 2032, 'Objective-C': 23247, 'Java': 5239, 'CSS': 33924, 'HTML': 18642, 'Ruby': 744206, 'JavaScript': 388800, 'CoffeeScript': 12147, 'Crystal': 4496, 'Elixir': 12854}
2394;timshadel;Riverton, UT;37;110;{'Shell': 33298, 'CSS': 20729, 'HTML': 11517, 'JavaScript': 315581, 'CoffeeScript': 34540, 'Swift': 19115, 'Objective-C': 1262170, 'Java': 66566, 'VimL': 2878, 'Ruby': 289594, 'C++': 916, 'C': 129700, 'Puppet': 302}
2395;ecarnevale;Italy;27;56;{'Ruby': 8477, 'JavaScript': 344683, 'Python': 13298, 'C': 18276}
2397;hb;Germany;5;15;{'C#': 15019, 'Objective-C': 9224, 'Shell': 14417, 'Emacs Lisp': 3818, 'Racket': 107, 'Perl': 25659, 'Python': 276195, 'C++': 3611, 'C': 25399685}
2398;mugwump;Berlin, Germany;6;19;{'Ruby': 153719, 'JavaScript': 14581, 'CoffeeScript': 458, 'Perl': 848, 'Shell': 59}
2399;cdmwebs;Cincinnati, OH;54;88;{'VimL': 50134, 'Handlebars': 2367, 'Java': 862, 'Objective-C': 277260, 'Shell': 46028, 'CSS': 40334, 'HTML': 23098, 'Ruby': 391747, 'JavaScript': 197263, 'CoffeeScript': 55323, 'C': 14364}
2400;tomtoday;Minneapolis, MN;19;4;{}
2403;chrisjones;Birmingham, AL USA;2;11;{'HTML': 1571089, 'Ruby': 1487016, 'JavaScript': 594739, 'CSS': 11134}
2404;sloan-zz;Appomattox;4;0;{}
2405;hungryblank;Berlin, Germany;84;24;{'Erlang': 24964, 'Ruby': 77989, 'JavaScript': 396635, 'Clojure': 19091, 'Go': 16053}
2406;jamesarosen;San Francisco, CA;116;111;{'Objective-C': 1071379, 'Shell': 2612, 'CSS': 45282, 'HTML': 2892, 'Ruby': 845001, 'JavaScript': 535330, 'Python': 1223, 'C++': 1004, 'C': 383562}
2407;Peeja;Easthampton, MA;36;174;{'HTML': 5239, 'Clojure': 27874, 'Shell': 14901, 'CSS': 87239, 'VimL': 19105, 'Ruby': 374338, 'JavaScript': 703865, 'CoffeeScript': 20175, 'C++': 8164}
2408;smgt;Ldja, Sweden;30;68;{'HTML': 228853, 'Python': 1044, 'PHP': 13894, 'Shell': 22065, 'CSS': 16460, 'ApacheConf': 19990, 'VimL': 1215030, 'Ruby': 151691, 'JavaScript': 528776, 'CoffeeScript': 3735, 'Go': 1748}
2409;rope;Belgrade, Serbia;2;15;{'JavaScript': 32071, 'PHP': 419050, 'CSS': 367288}
2410;ck;United States;20;29;{'Clojure': 52272, 'Shell': 995, 'CSS': 285, 'HTML': 2041, 'Ruby': 143917, 'JavaScript': 18344}
2411;mattrepl;VA;51;43;{'C++': 32748, 'Python': 50548, 'Clojure': 237550, 'Arc': 2279, 'C': 4380}
2413;libin;Cupertino, CA;84;724;{'CoffeeScript': 3874, 'PHP': 93413, 'Shell': 9324, 'Java': 4140454, 'Ruby': 102447, 'JavaScript': 2156890, 'Objective-C': 63251, 'Perl': 45702, 'C++': 23775, 'C': 102043}
2414;richievos;Chicago, IL;19;42;{'Ruby': 39406, 'JavaScript': 10419, 'Shell': 1771, 'Java': 3484, 'OpenSCAD': 6536}
2415;jasondew;Pamplico, SC;29;69;{'Io': 575, 'Prolog': 1584, 'Clojure': 206, 'Shell': 8347, 'CSS': 15132, 'Elm': 556121, 'JavaScript': 3395154, 'CoffeeScript': 1908, 'Erlang': 125747, 'HTML': 516781, 'Java': 1787, 'Handlebars': 8055, 'Ruby': 2272656, 'C++': 661966, 'Haskell': 153576, 'C': 2603878}
2416;mikehodgson;Belleville, ON, Canada;4;15;{'ColdFusion': 2308, 'CSS': 2043, 'Pascal': 617650, 'Ruby': 60250, 'JavaScript': 2270, 'CoffeeScript': 422}
2417;mghaught;Longmont, Colorado;24;12;{'Ruby': 242085, 'JavaScript': 9507368}
2418;akappen;Lawrence, Kansas;5;7;{'CSS': 2755, 'Shell': 60, 'Emacs Lisp': 526713, 'HTML': 5417, 'Ruby': 27973, 'JavaScript': 148, 'Elixir': 11018}
2419;shuber;San Francisco;95;46;{'PHP': 151909, 'Shell': 47973, 'Perl6': 5132, 'HTML': 3554, 'Perl': 9235, 'CoffeeScript': 12823, 'CSS': 13364, 'Makefile': 368, 'Emacs Lisp': 16403, 'VimL': 19011, 'Ruby': 387532, 'JavaScript': 76191, 'PLpgSQL': 25396}
2420;billymeltdown;Brooklyn, NY;40;26;{'Ruby': 10756, 'Objective-C': 90672, 'C': 689}
2421;qrprat77;Lakeland, FL;7;12;{'HTML': 9784, 'Ruby': 86972, 'JavaScript': 1331, 'Cucumber': 771, 'CSS': 1369}
2422;karouf;France;3;44;{'Handlebars': 1439, 'Python': 435002, 'PHP': 9304087, 'Shell': 15599, 'CSS': 3883, 'HTML': 1586, 'Ruby': 207634, 'JavaScript': 9931431, 'SaltStack': 3379, 'Perl': 2088, 'C': 35302}
2424;dfischer;San Francisco;102;58;{'HTML': 4634, 'Ruby': 119451, 'JavaScript': 78120, 'Shell': 7873, 'CSS': 14414}
2425;mileszs;Indianapolis;110;38;{'Erlang': 423, 'HTML': 866293, 'PHP': 10724, 'Shell': 63731, 'CSS': 28435, 'VimL': 301553, 'Ruby': 211856, 'JavaScript': 2473158, 'CoffeeScript': 458}
2426;vargthon;Arapiraca, AL;1;4;{'HTML': 2754393, 'Ruby': 27617, 'JavaScript': 246295, 'Jupyter Notebook': 359001, 'CSS': 5905841}
2427;zemariamm;Porto, Portugal;20;47;{'PHP': 139501, 'Shell': 1165, 'Java': 36820, 'Objective-C': 1291, 'Ruby': 176784, 'JavaScript': 389370, 'Python': 204813, 'Perl': 129419, 'Emacs Lisp': 4767464}
2428;sandrejev;Vilnius, Lithuania;3;4;{'Python': 204358, 'R': 38058}
2429;jwulff;Seattle, Washington;15;18;{'Shell': 230, 'CSS': 3944, 'HTML': 3084, 'Ruby': 153530, 'JavaScript': 18245, 'CoffeeScript': 7305}
2430;vidar;Reykjavik;7;4;{}
2431;cyu;Atlanta, GA;38;56;{'HTML': 4508, 'CoffeeScript': 14433, 'PHP': 14304, 'Java': 4017, 'CSS': 148794, 'ApacheConf': 883, 'VimL': 884, 'Ruby': 183233, 'JavaScript': 2113171, 'Objective-C': 190945, 'Shell': 311159}
2432;mmcgrana;San Francisco, CA;650;53;{'CSS': 21122, 'Clojure': 449451, 'Shell': 11884, 'Java': 66753, 'HTML': 8157, 'Ruby': 12983, 'JavaScript': 111411, 'Go': 768404}
2433;qmclaugh;Silicon Valley;2;7;{'Ruby': 24467, 'Shell': 115}
2434;orlin;Varna, Bulgaria;30;40;{'Shell': 78526, 'Makefile': 290, 'Ruby': 2376, 'Perl': 1194, 'CoffeeScript': 33521, 'JavaScript': 14555}
2435;rumble;Menlo Park, California;8;1;{}
2436;DraXus;Bournemouth, UK;21;23;{'DOT': 100610, 'Shell': 150, 'M': 1060, 'Java': 1719410, 'CSS': 112118, 'HTML': 14028, 'JavaScript': 394940, 'Python': 1667195, 'Matlab': 70025, 'C': 76128}
2437;duff;Raleigh, North Carolina;37;56;{'CSS': 8583, 'HTML': 992397, 'PHP': 13430177, 'Shell': 10156, 'Emacs Lisp': 22238, 'VimL': 30818, 'Ruby': 27672, 'JavaScript': 2410924, 'CoffeeScript': 211, 'Elixir': 157140}
2438;dhess;San Francisco, CA, USA;19;31;{'Nix': 18031, 'Python': 240998, 'Objective-C': 30942, 'Shell': 5254, 'Makefile': 2253, 'PHP': 9608, 'Haskell': 517991, 'Scheme': 107042, 'C': 234863}
2439;ouvanous;France;7;6;{'Clojure': 49109, 'Shell': 239, 'CSS': 1989230, 'Ruby': 281, 'JavaScript': 5777195, 'CoffeeScript': 29761, 'PHP': 2572, 'Perl': 19990}
2440;marcopaga;Dsseldorf, Germany;4;20;{'Erlang': 504972, 'Makefile': 4763, 'HTML': 21602, 'Clojure': 29139, 'Shell': 6377, 'Java': 28080, 'VimL': 388185, 'Scala': 20157, 'Elixir': 207994, 'JavaScript': 31006, 'Emacs Lisp': 13744}
2441;Oshuma;Greenville, SC;32;38;{'PHP': 2521, 'Shell': 41681, 'CSS': 13539, 'HTML': 13508, 'JavaScript': 241155, 'Objective-C': 12748, 'Java': 2489, 'VimL': 6329, 'Ruby': 401368, 'Python': 706, 'Go': 8499, 'Perl': 308624, 'C': 3776}
2444;avodonosov;Minsk, Belarus;25;16;{'JavaScript': 5178, 'Common Lisp': 168742, 'Clojure': 44583, 'CSS': 1506, 'Java': 11988}
2445;mocoso;London, UK;23;47;{'HTML': 65903, 'Shell': 18837, 'CSS': 23455, 'VimL': 20267, 'Ruby': 163090, 'JavaScript': 12231}
2448;nauj27;Granada, Spain;5;0;{}
2449;toastdriven;Lawrence, KS;726;93;{'HTML': 21203, 'Go': 30723, 'Shell': 29446, 'CSS': 7699, 'VimL': 4716, 'Ruby': 31431, 'JavaScript': 359166, 'Python': 2051685, 'Lua': 26744, 'Perl': 3578}
2450;fagiani;So Paulo, Brazil;31;33;{'Ruby': 3503, 'JavaScript': 146852, 'Shell': 57266}
2451;zilkey;Boulder, CO;127;29;{'Swift': 5644, 'Shell': 469, 'CSS': 11566, 'HTML': 15481, 'Ruby': 265617, 'JavaScript': 272608, 'Python': 98949}
2452;dandorman;Kaysville, Utah;16;91;{'Common Lisp': 79478, 'Clojure': 74462, 'Shell': 5604, 'CSS': 83277, 'HTML': 837, 'PHP': 15419, 'JavaScript': 4593367, 'CoffeeScript': 29865, 'Haskell': 7469, 'Scilab': 122598, 'Objective-C': 31316, 'VimL': 103615, 'Ruby': 213552, 'Python': 4435, 'Assembly': 359368}
2454;aezell;Blacksburg, VA;29;36;{'Python': 5144}
2455;dbjohnston;Seattle, WA;3;0;{}
2456;pacastillo;Granada (Andaluca, Spain);29;16;{'Shell': 8734, 'CSS': 16781, 'HTML': 106547, 'JavaScript': 163275, 'Scilab': 22308, 'Java': 3181258, 'Makefile': 21006, 'C++': 637865, 'XSLT': 4576, 'Perl': 6360, 'Gnuplot': 86, 'C': 8934}
2457;sethbc;New York, NY;5;3;{'Ruby': 1247, 'JavaScript': 55026, 'PHP': 49805}
2458;robertknight;London, United Kingdom;34;92;{'QMake': 1807, 'TypeScript': 813056, 'IDL': 505, 'Shell': 9431, 'CSS': 23030, 'Rust': 39536, 'HTML': 364830, 'Protocol Buffer': 1228, 'JavaScript': 935433, 'CMake': 3109, 'Elm': 15159, 'Prolog': 371, 'Go': 181894, 'VimL': 488, 'Ruby': 27967, 'Makefile': 13922, 'Objective-C': 138, 'C++': 3608010, 'Python': 16435, 'Perl': 20557, 'C': 169612}
2459;johan;Mountain View, CA, USA;135;174;{'Emacs Lisp': 3462666, 'ActionScript': 31352, 'XQuery': 344174, 'PHP': 15245, 'Shell': 370170, 'CSS': 23181, 'HTML': 4308, 'Perl': 723566, 'CoffeeScript': 15882, 'Visual Basic': 1536, 'C#': 6965, 'D': 1909, 'Objective-C': 1873094, 'Java': 7360605, 'Makefile': 455, 'Ruby': 6776, 'C++': 353971, 'Python': 6078954, 'JavaScript': 14105021, 'C': 16724352}
2461;jonasb;Malm, Sweden;20;22;{'IDL': 7070, 'Shell': 8928, 'CSS': 833, 'HTML': 36979, 'Perl': 4334, 'Makefile': 1327, 'Java': 1106104, 'VimL': 18693, 'Ruby': 2217, 'C++': 91992, 'Python': 6512, 'Haxe': 2548, 'Arduino': 10718, 'C': 3253}
2462;ahlen;Sweden;7;3;{'Ruby': 8211, 'JavaScript': 13584, 'Python': 2602735, 'Shell': 7760, 'C': 1449}
2465;dcparker;Michigan, USA;48;33;{'Ruby': 559939, 'JavaScript': 842091}
2466;ubii;Classified;3;0;{}
2467;fernand0;Huesca-Zaragoza, Spain;29;29;{'C++': 3242, 'Python': 93846, 'Shell': 2568, 'Arduino': 1773, 'C': 14116}
2468;jeffrey;Berkeley, CA;1;0;{}
2470;criscokid;Lafayette, LA;7;13;{'Ruby': 13272, 'JavaScript': 656164, 'Objective-C': 8149}
2471;baccigalupi;SF Bay Area;40;121;{'Yacc': 9099, 'Shell': 1439, 'CSS': 128810, 'HTML': 35003, 'JavaScript': 2720582, 'CoffeeScript': 16666, 'FLUX': 14808, 'Objective-C': 2885, 'Bison': 968, 'Lex': 4021, 'Makefile': 3173, 'Ruby': 1765723, 'C++': 19902, 'C': 660193}
2472;tgittos;Austin, Texas;8;40;{'PHP': 2397103, 'Shell': 2531, 'CSS': 9296, 'HTML': 47489, 'JavaScript': 309715, 'CoffeeScript': 2002, 'Java': 4943, 'VimL': 2669, 'Ruby': 253000, 'C++': 189943, 'Python': 463, 'C#': 174676, 'Assembly': 924, 'C': 539260}
2473;hallidave;Ottawa, Ontario, Canada;4;5;{'HTML': 5820, 'Ruby': 134989, 'ApacheConf': 2393, 'Java': 71860, 'C': 2227}
2475;ashri;Perth, Western Australia;4;10;{'Shell': 140, 'Java': 128398, 'CSS': 4433, 'HTML': 6894, 'Ruby': 16002, 'JavaScript': 2380, 'Dart': 12556}
2476;VictorTolbert;Atlanta, GA;13;35;{'PHP': 1238455, 'Shell': 366, 'CSS': 533587, 'ApacheConf': 1145, 'HTML': 98241, 'Ruby': 16047, 'JavaScript': 868408, 'Perl': 2451}
2478;djones;San Francisco;67;33;{'Ruby': 11579}
2481;jasontorres;Manila, Philippines;81;46;{'XSLT': 1729, 'Python': 176346, 'Shell': 921, 'CSS': 29200, 'VimL': 1843756, 'Ruby': 92341, 'JavaScript': 155563, 'CoffeeScript': 211, 'Perl': 1125}
2482;neovintage;San Francisco, CA;9;50;{'Shell': 4899, 'CSS': 27663, 'HTML': 142760, 'JavaScript': 14358, 'Makefile': 136, 'Objective-C': 73928, 'VimL': 110007, 'Ruby': 744579, 'C++': 17266, 'Python': 2740, 'Go': 22584, 'C': 46882}
2484;jugglebird;Austin, TX;17;81;{'Ruby': 116445, 'JavaScript': 196637, 'Shell': 3990, 'CSS': 2293}
2486;dingyi;Tianjin;56;58;{'VimL': 243400, 'PHP': 24806, 'Shell': 22518, 'CSS': 11241, 'Objective-C': 3295, 'HTML': 20483, 'Ruby': 168556, 'JavaScript': 147463, 'Python': 727, 'C++': 4023, 'C': 16572}
2488;nertzy;Austin, TX;64;53;{'HTML': 29084, 'Ruby': 113540, 'JavaScript': 22475, 'CSS': 8471, 'ApacheConf': 1250}
2490;mootoh;Tokyo;164;73;{'PHP': 2910, 'Shell': 3464, 'CSS': 20509, 'HTML': 2469, 'JavaScript': 70707, 'VimL': 1928, 'Swift': 6176, 'Objective-C': 2466504, 'Java': 339289, 'Groovy': 4750, 'Ruby': 104237, 'C++': 8584, 'C': 125716}
2491;moustaki;San Francisco Bay Area;82;29;{'Prolog': 884746, 'PHP': 73037, 'Shell': 389604, 'CSS': 2081, 'JavaScript': 12666, 'Objective-C': 3975, 'Java': 101118, 'Ruby': 24299, 'C++': 1610051, 'Python': 539117, 'Perl': 17802, 'C': 592291}
2492;Tux;Huizen, Netherlands;24;25;{'Shell': 114895, 'CSS': 3561, 'Groff': 237408, 'R': 163, 'XS': 175725, 'Java': 386, 'Ruby': 108, 'M4': 157349, 'Perl6': 199113, 'C++': 440885, 'Python': 19971, 'SuperCollider': 4040, 'Yacc': 59718, 'PHP': 267, 'Batchfile': 144, 'XSLT': 2631, 'Perl': 1405015, 'Lua': 452, 'Emacs Lisp': 29850, 'Objective-C': 3977, 'Lex': 11034, 'Makefile': 126485, 'Go': 314, 'C': 12266094}
2493;bertoldofonseca;Brazil;3;4;{'VimL': 276701, 'C++': 9407, 'C': 611}
2494;sturob;London, UK;8;24;{'Shell': 835, 'CSS': 41345, 'HTML': 589687, 'Ruby': 84, 'JavaScript': 14311233, 'Perl': 235}
2495;daesan;Seoul;3;2;{'JavaScript': 3402}
2498;patrickt;Queens, NYC;88;40;{'Haskell': 205597, 'Shell': 1710, 'CSS': 1094, 'JavaScript': 493333, 'CoffeeScript': 16147, 'Swift': 4582, 'Objective-C': 24712, 'Emacs Lisp': 18903, 'Nu': 27532, 'Ruby': 4450, 'Python': 1275, 'C': 6817}
2499;antonysastre;Sweden;5;11;{'HTML': 12970, 'Swift': 9300, 'PHP': 1766, 'Shell': 628, 'CSS': 2570, 'Rust': 823, 'VimL': 123596, 'Ruby': 43216, 'JavaScript': 10570, 'CoffeeScript': 607, 'C': 8439}
2501;kdaigle;Tolland, CT;172;57;{'HTML': 48315, 'Go': 13776, 'Shell': 10087, 'CSS': 9122, 'VimL': 10060, 'Ruby': 40757, 'JavaScript': 940, 'CoffeeScript': 25308}
2503;rsutphin;Chicago, Illinois;74;48;{'CSS': 686, 'Groovy': 8631, 'Shell': 166, 'Java': 46489, 'HTML': 4771, 'Ruby': 161922, 'JavaScript': 18224}
2507;stevepsharpe;United Kingdom;5;11;{'VimL': 18130, 'Ruby': 1730, 'Shell': 393, 'Java': 26650}
2508;patrickxb;Chicago, IL;45;35;{'Ruby': 13306, 'JavaScript': 9785, 'Go': 215463, 'Shell': 50, 'C': 9439}
2510;patrickdet;Hamburg, Germany;33;30;{'VimL': 10029, 'Ruby': 89903, 'JavaScript': 2002, 'Shell': 3621}
2512;redsquirrel;Wheaton, IL, USA;169;55;{'HTML': 593, 'Ruby': 114220, 'JavaScript': 87460, 'Shell': 469}
2513;jdpace;Charlotte, NC;115;22;{'Ruby': 240413, 'JavaScript': 33577, 'Python': 13917, 'Shell': 51143, 'CoffeeScript': 6332}
2514;ffmike;Evansville, Indiana;125;95;{'Ruby': 518315, 'JavaScript': 89565, 'PHP': 5791}
2516;artisonian;Atlanta, GA;12;44;{'HTML': 2010, 'PHP': 176136, 'CSS': 9352, 'Ruby': 3290, 'Elm': 2139, 'Objective-J': 4857, 'JavaScript': 261975, 'Python': 4562, 'Lua': 7121}
2518;andreas;Copenhagen;16;57;{'OCaml': 101484, 'Go': 30610, 'CSS': 10343, 'HTML': 4903, 'Ruby': 87104, 'JavaScript': 4379}
2519;fmardini;Bonn, Germany;12;11;{'Shell': 1960, 'VimL': 1125, 'Ruby': 2469, 'JavaScript': 46831, 'Python': 180, 'C': 32720}
2520;fred;Thailand;35;76;{'C': 5000, 'XSLT': 22370, 'PHP': 27273, 'Shell': 33823, 'CSS': 190082, 'Ruby': 1684015, 'JavaScript': 2450030, 'CoffeeScript': 5649, 'Perl': 848, 'SQL': 54492}
2521;RowanH;Auckland, New Zealand;9;5;{}
2522;gulopine;Okemos, MI;109;19;{'Ruby': 2690, 'JavaScript': 69968, 'Python': 156783, 'Shell': 1804}
2523;btedev;St. Petersburg, FL;22;35;{'Erlang': 17146, 'Swift': 17912, 'Objective-C': 1151539, 'Ruby': 33774, 'Scala': 10628, 'C++': 1769, 'C': 142271}
2525;zac;San Francisco, CA;112;11;{'Erlang': 280, 'Common Lisp': 728879, 'Objective-C': 586102, 'Makefile': 4648, 'C++': 241743, 'Python': 28640, 'C': 542113}
2526;GavinJoyce;Dublin, Ireland;66;60;{'TypeScript': 422690, 'PHP': 706, 'Shell': 82, 'CSS': 119502, 'ApacheConf': 142, 'HTML': 24302, 'JavaScript': 1545441, 'CoffeeScript': 588323, 'Handlebars': 133, 'VimL': 83114, 'Ruby': 159219, 'Python': 183, 'Julia': 509}
2527;alainravet;b"Braine l'Alleud, Belgium";15;30;{'Shell': 6202, 'CSS': 7868, 'HTML': 26251, 'Ruby': 551132, 'JavaScript': 21760, 'CoffeeScript': 2041, 'Puppet': 8346}
2530;mbaltar;Belo Horizonte, MG, Brazil;3;5;{'Python': 344}
2532;Aeon;San Francisco, CA;27;58;{'Objective-C': 406559, 'Shell': 213, 'Groff': 3058, 'Ruby': 28580, 'JavaScript': 24831, 'Python': 53220, 'C++': 698}
2533;theshortcut;Tucson;13;34;{'HTML': 6520, 'Shell': 2669, 'CSS': 11117, 'VimL': 11055, 'Ruby': 48691, 'JavaScript': 20426, 'CoffeeScript': 1862}
2536;nikosd;Athens, Greece;41;29;{'PHP': 39462, 'Shell': 784, 'Java': 12137, 'Ruby': 27921, 'JavaScript': 19468, 'CoffeeScript': 229}
2537;oleriesenberg;Munich, Germany;16;45;{'Ruby': 65684, 'Python': 3265, 'Go': 186}
2538;kevinhankinson;Manchester, England;3;0;{}
2539;danielbushman;Utah, USA;11;7;{'HTML': 32570, 'JavaScript': 9123, 'CSS': 41343}
2541;mja;Edinburgh, Scotland;20;15;{'VimL': 2378, 'Ruby': 374183, 'Perl': 141, 'Shell': 3785, 'R': 13472}
2543;jacques;Cape Town, South Africa;53;224;{'C': 4717747, 'Java': 324192, 'Python': 353061, 'PHP': 8142417, 'Shell': 483603, 'CSS': 982403, 'Ruby': 1329378, 'JavaScript': 1765117, 'CoffeeScript': 1106, 'Perl': 882424, 'Smarty': 8906}
